point_id,obj_id,obj_type_id,run_type_id,nuMeta,obj_size,C,Na,P,S,K,Ca,Fe,Histone.H3,Total.Tau,MAP2,Cathepsin.D,Podoplanin,CD56,SV2A,HSP60,CollagenIV,Ki.67,Amyloid.A,VAMP2,MAG,VGLUT1,VGLUT2,Synaptophysin,PSD95,Gephyrin,X8OHG,Ta,Au,Iba1,CD45,HLA.DR,GFAP,GlnSyn,CD31,Endoglin_CD105,Fibrinogen,SMA,GLUT1,vWF,Albumin,CD36,CD44,FlowSOM_ids,Meta
3,51,cell,MFG_1x16,4,7609,0,0,0.00013142,0.0013142,0.51032,0.21146,0.091865,0.78946,1.0727,0.18767,0.017348,0,0.12209,0.049547,0.0098567,0,0,0.011434,0.179,0.0021028,0.021291,0,0.21054,0.038113,0,0.1861,0.057169,0.13011,0.226610791,0,0,0,0.635623844,0.43113087,0,0,0,0,0.29274772,0.220952867,0,0,33,5
3,52,cell,MFG_1x16,4,6237,0,0,0.001443,0.00064133,0.8727,0.3266,0.12378,1.0164,1.8297,0.23777,0.082892,0,0.16434,0.062049,0.0049703,0,0,0.01443,0.1629,0.0044893,0.027738,0,0.15905,0.038159,0,0.40869,0.011544,0.063011,0.268762972,0,0,0,0.494170124,0.506310384,0,0,0,0,0,0.190715603,0,0,32,5
3,53,cell,MFG_1x16,2,8107,0,0,0.0018503,0.0044406,7.2494,1.5305,0.11311,0.26964,1.0746,0.20785,0.038732,0,0.14124,0.053534,0.018132,0,0,0.011965,0.25447,0.016776,0.02689,0.0012335,0.24991,0.045516,0,0.19983,0.012088,0.085482,0.366647041,0,0,0.196757945,0.716590646,0.376025397,0,0,0,0,0.461990516,0.290508829,0,0,34,6
3,54,cell,MFG_1x16,3,9861,0,0,0.0015211,0.0021296,2.2341,0.78359,0.13406,0.41223,1.4207,0.23426,0.018964,0,0.1583,0.061251,0.0018254,0.0011155,0,0.014704,0.28395,0.0216,0.023121,0,0.24855,0.045634,0,0.21255,0.014299,0.079708,0.419799868,0.503052718,0.183888541,0,0.353512454,0.355100068,0,0,0,0,0,0.338911972,0,0,41,9
3,55,cell,MFG_1x16,4,9531,0,0,0.00062952,0.0005246,0.66111,0.25811,0.11594,0.60015,1.4962,0.21834,0.0094429,0,0.14962,0.058546,0.0010492,0,0,0.011541,0.26062,0.01259,0.021509,0,0.23502,0.041549,0,0.27332,0.034519,0.10356,0.18596841,0,0,0,0.449180918,0,0,0,0,0,0,0.315552376,0,0,1,1
3,56,cell,MFG_1x16,3,8061,0,0,0.00099243,0.0019849,2.7016,0.83737,0.1707,1.1408,1.063,0.24836,0.016871,0,0.14502,0.071083,0.0057065,0,0,0.018856,0.197,0.015507,0.028284,0,0.21399,0.045032,0,0.32403,0.012157,0.081752,1.138427085,1.127124585,0.839775558,0,0.361875687,0.658557904,0,0,0,0.492381012,0,0.271826367,0,0,91,22
3,57,cell,MFG_1x16,3,14785,0,0,0.0017585,0.0073723,10.051,1.842,0.12641,0.47616,1.3973,0.25533,0.12871,0,0.14731,0.03747,0.0035171,0.010213,0,0.011904,0.22516,0.0087927,0.026784,0,0.16003,0.046804,0,0.54183,0.011228,0.06953,0.584436506,0.435683074,0,0,0.331806848,0.545270819,0,0,0,0,0,0.225619244,0,0,51,9
3,58,cell,MFG_1x16,4,8431,0,0,0.00059305,0.00023722,0.50338,0.21872,0.16416,0.39319,1.3694,0.20235,0,0,0.13047,0.044241,0,0,0,0.011742,0.23461,0.0078283,0.022417,0,0.22061,0.041751,0,0.2116,0.73645,0.98849,0,0,0,0,0.326100474,0,0,0,0,0,0,0.297643169,0,0,1,1
3,59,cell,MFG_1x16,1,5471,0,0,0.00054835,0.0012795,1.2102,0.32115,0.064522,0.67922,0.24219,0.22117,0,0.025589,0.089563,0.056297,0.0053007,0.018644,0.0067629,0.82215,0.0020106,0,0.018278,0,0.088466,0.037836,0.15482,0.012246,0.037836,0.076586,0,0.511846555,0.71364657,0,0.24209812,0.781094027,0.629122826,1.062365557,0,0.716795559,0.544440795,1.181871011,1.069823884,1.134418205,100,29
3,60,cell,MFG_1x16,4,2834,0,0,0.00070572,0.00070572,0.24347,0.082569,0.08151,0.22159,0.87721,0.15984,0.011644,0,0.089979,0.012703,0,0,0,0.0084686,0.10056,0,0.015879,0,0.092802,0.02964,0,0.40826,0.10656,0.18984,0,0,0,0,0.293019929,0,0,0,0,0,0,0.15945834,0,0,1,1
3,61,cell,MFG_1x16,4,11742,0,0,0.00068131,0.00051099,0.66266,0.25796,0.11974,0.43723,1.4879,0.22373,0.0033214,0,0.14512,0.049821,0,0,0,0.011838,0.22654,0.0022143,0.021972,0,0.1946,0.045393,0,0.20601,0.01797,0.12758,0.33008183,0,0,0,0.302398509,0.420422431,0,0,0,0,0,0.308398866,0,0,31,5
3,62,cell,MFG_1x16,4,12031,0,0,0.00099742,0.0041559,4.38,1.0951,0.11063,0.51135,0.97781,0.20564,0.0031585,0.0014961,0.10506,0.036905,0,0.00083119,0.0021611,0.016457,0.13199,0.010224,0.021943,0,0.14047,0.039731,0,0.2053,0.015294,0.1024,0.172780027,0,0,0,0.266308515,0.27954813,0,0,0,0.112700339,0.125643312,0.200928222,0,0,11,1
3,63,cell,MFG_1x16,4,8815,0,0,0.00022689,0.00090754,1.1367,0.42189,0.11015,0.28225,1.0041,0.20851,0.092796,0,0.13125,0.044243,0.005899,0,0,0.011571,0.18117,0.0082813,0.025638,0,0.22258,0.04447,0,0.20828,0.021327,0.1409,0.467219676,0,0,0,0.693640327,0.439124437,0,0,0,0,0.354805774,0.227209354,0,0,33,5
3,64,cell,MFG_1x16,2,9042,0,0,0.00066357,0.00077417,0.547,0.20836,0.14687,0.74143,1.4238,0.22252,0.011834,0,0.16114,0.053639,0.0096218,0,0,0.024994,0.23723,0.057288,0.023225,0.00066357,0.27394,0.048662,0.012608,0.1065,0.029308,0.11048,0.231377924,0.293343183,0,0.352250946,0.643739125,0.365513411,0.299136462,0,0,0,0.264349952,1.003782768,0.808743436,0.716961473,88,28
3,65,cell,MFG_1x16,4,9107,0,0,0.00076864,0.0040628,4.2023,1.1336,0.12013,0.75041,1.3841,0.18985,0,0,0.13879,0.063907,0,0,0,0.014494,0.28132,0.013506,0.024047,0,0.27407,0.046667,0,0.13572,0.016581,0.10443,0.263433528,0,0.34848658,0,0.491230636,0.403714252,0,0,0,0,0,0.28205265,0,0,33,5
3,66,cell,MFG_1x16,4,7233,0,0,0.00082953,0.0044242,4.8117,1.1955,0.11019,0.28453,1.5844,0.21913,0.059173,0,0.1424,0.064703,0,0.0034564,0,0.011613,0.31619,0.038158,0.027651,0,0.32158,0.043412,0,0.26504,0.020047,0.11793,0.445137457,0.323355252,0,0,0.426736945,0.414508868,0,0,0,0,0,0.358708451,0,0,31,5
3,67,cell,MFG_1x16,4,14008,0,0,0.00099943,0.002213,1.4437,0.55568,0.14178,0.27898,1.4318,0.22723,0.017704,0,0.1467,0.044689,0,0,0,0.01078,0.22766,0.02006,0.025057,0,0.21074,0.050114,0,0.15998,0.018347,0.31682,0.22107816,0.179868882,0,0,0.319214555,0.09088122,0,0.107507111,0,0,0,0.319099,0,0,11,1
3,68,cell,MFG_1x16,3,3283,0,0,0.0009138,0.0003046,2.276,0.74231,0.14164,0.37283,1.141,0.21657,0.020408,0,0.15961,0.057265,0.014316,0.021931,0,0.01523,0.25982,0.049041,0.029546,0,0.26896,0.043558,0,0.09473,0.019799,0.18581,0.987926314,1.001038808,0.527463715,0,0.564032781,0.662980258,0,0,0,0.250597041,0,0.448878252,0,0,91,22
3,69,cell,MFG_1x16,1,2599,0,0,0.0030781,0.0073105,10.071,1.2967,0.12697,0.67795,1.1116,0.23971,0.027318,0,0.14352,0.083878,0.0026933,0.12928,0,0.91497,0.16699,0.018853,0.037322,0.0034629,0.21162,0.060023,0.12505,0,0.025779,0.051943,0.159746362,0.464724108,0.724855734,0.340849799,0.399538014,0.800892165,0.826252139,1.002075831,0,0.824619664,0.938387233,1.051579238,0.990729894,1.002465695,100,29
3,70,cell,MFG_1x16,3,12710,0,0,0.00086546,0.0025964,2.1983,0.76192,0.15893,0.80976,1.2675,0.24201,0.046971,0,0.12667,0.045161,0.0087333,0.0045633,0,0.013611,0.15224,0.0089693,0.024076,0,0.14091,0.049489,0,0.51353,0.016129,0.33659,0.454902724,0.44779145,0,0,0.325990776,0.532936502,0,0,0,0,0,0.252181628,0,0,41,9
3,71,cell,MFG_1x16,4,11199,0,0,0.00080364,0.0018752,1.9859,0.64774,0.17073,1.3263,1.5434,0.25627,0.0083043,0,0.14885,0.063756,0.010626,0.0027681,0,0.013662,0.24645,0.0061613,0.024288,0,0.20154,0.053666,0,0.34173,0.013215,0.52165,0.16033925,0,0,0,0.413362155,0.579215351,0,0,0.511468548,0,0,0.305403831,0,0,32,5
3,72,cell,MFG_1x16,4,8186,0,0,0.0031762,0.010261,14.366,2.1226,0.086856,0.34095,0.60762,0.16919,0.0064745,0,0.080137,0.026875,0,0,0,0.0068409,0.077816,0.0029318,0.015148,0,0.093697,0.028585,0,0.21317,0.088322,0.14232,0,0,0,0,0.245493291,0,0,0,0,0,0,0.127401477,0,0,1,1
3,73,cell,MFG_1x16,4,8828,0,0,0.0029452,0.0094019,14.721,2.3805,0.10761,0.24275,0.98199,0.21081,0.0030585,0,0.13061,0.042478,0,0,0,0.012121,0.17943,0.012121,0.020729,0.00079293,0.16674,0.0401,0,0.25374,0.037268,0.13457,0.156833783,0,0,0,0.308574885,0,0,0,0,0,0,0.242807144,0,0,1,1
3,74,cell,MFG_1x16,4,10198,0,0,0.00098058,0.0025495,1.2688,0.48735,0.13826,0.47362,1.3312,0.24446,0.022259,0,0.14836,0.045793,0.00078447,0,0,0.01265,0.20318,0.019416,0.027554,0,0.18896,0.049716,0,0.16562,0.60698,0.33575,0.394285893,0.332526097,0,0,0.405481269,0.418300287,0,0,0,0,0.227015342,0.291101309,0,0,31,5
3,75,cell,MFG_1x16,2,8282,0,0,0.00072446,0.00036223,0.50567,0.21299,0.12594,0.45146,1.0582,0.23473,0.065443,0,0.15334,0.056508,0.031152,0.0036223,0,0.014369,0.19452,0.0033808,0.026201,0.0044675,0.22277,0.057233,0,0.15745,0.54637,0.30826,0.507443032,0.340191934,0.323469452,0.351007919,0.781642268,0.602152234,0.171109418,0,0,0,0.547628789,0.288804222,0,0,55,11
3,76,cell,MFG_1x16,4,5103,0,0,0.0019596,0.0058789,8.633,1.5503,0.10954,0.69861,1.3467,0.17774,0,0,0.1164,0.051146,0,0,0,0.011954,0.13463,0.036449,0.023124,0,0.1746,0.033314,0,0.016853,0.010974,0.06506,0.377240578,0,0,0,0.462834138,0,0,0,0,0,0,0.249374964,0,0,1,1
3,77,cell,MFG_1x16,4,6957,0,0,0.00014374,0.00043122,0.41857,0.14949,0.095587,0.23085,0.89349,0.15682,0.007762,0,0.097743,0.023286,0,0,0,0.011068,0.15064,0.0057496,0.015668,0,0.15107,0.030185,0,0.094581,0.10019,0.18988,0.156148785,0,0,0,0.351914464,0,0,0,0,0,0,0.185013293,0,0,1,1
3,78,cell,MFG_1x16,4,9255,0,0,0.0016207,0.0059427,7.2751,1.5445,0.0953,0.38552,0.75073,0.16748,0.0038898,0,0.11108,0.0349,0.0046461,0,0,0.0079957,0.12393,0.0024851,0.018585,0,0.18293,0.037601,0,0.16715,0.01221,0.10513,0.164057551,0,0,0,0.71948793,0,0,0,0,0,0.389961501,0.199041236,0,0,1,1
3,79,cell,MFG_1x16,4,12088,0,0,0.00066181,0.0025645,1.6938,0.63799,0.12012,0.45417,1.3201,0.22717,0.018779,0,0.11772,0.037392,0,0,0,0.010175,0.15801,0.023412,0.023825,0,0.15429,0.045003,0,0.30965,0.021757,0.12988,0.358507495,0.323063931,0,0,0.377000872,0.371599152,0,0,0,0,0,0.243243011,0,0,31,5
3,80,cell,MFG_1x16,4,9403,0,0,0.00085079,0.002446,1.5897,0.57514,0.13581,0.49272,1.9063,0.21217,0.0082952,0,0.14761,0.057428,0,0,0,0.01223,0.32415,0.010422,0.025311,0,0.29671,0.045092,0,0.26651,0.016484,0.10805,0.230919954,0.282474561,0,0,0.477003525,0,0,0,0,0,0,0.313151583,0,0,1,1
3,81,cell,MFG_1x16,3,12586,0,0,0.00063563,0.00063563,0.54362,0.21127,0.10305,0.32345,1.145,0.22684,0.089067,0,0.104,0.034165,0.0011918,0,0,0.015334,0.11084,0.010965,0.02185,0,0.1392,0.037979,0,0.39862,0.046162,0.13412,0.645014719,0.401593078,0,0,0.340672086,0.511278377,0,0,0,0,0,0.178451744,0,0,51,9
3,82,cell,MFG_1x16,4,2888,0,0,0.00069252,0.0031163,1.7202,0.61115,0.13089,0.42867,2.044,0.21295,0.01108,0,0.16309,0.084488,0,0,0,0.013158,0.40686,0.063019,0.027008,0,0.4124,0.050554,0,0.07964,0.012812,0.09626,0,0.520641049,0,0,0.538892975,0.43103847,0,0,0,0,0,0.368887351,0,0,32,5
3,83,cell,MFG_1x16,4,8844,0,0,0.0011307,0.006332,7.8339,1.7014,0.10945,0.1107,1.1805,0.18091,0,0,0.1038,0.026685,0,0,0,0.0087065,0.1618,0.027137,0.018204,0,0.1704,0.038331,0,0.08469,0.013342,0.097919,0.115486936,0,0,0,0.328041903,0.282665662,0,0,0,0,0,0.245299361,0,0,11,1
3,84,cell,MFG_1x16,1,12150,0,0,0.00082305,0.0044444,4.8176,1.1548,0.12881,0.3814,1.4784,0.23679,0.0025514,0.0028807,0.15613,0.074733,0.018272,0.027737,0,0.38156,0.27037,0.071523,0.021811,0.0019753,0.30609,0.053333,0.056461,0.11885,0.027984,0.097119,0.194975348,0,0.523509042,0.296589156,0.701987937,0.662461632,0.645246015,0.802950842,0,0.57943357,0.693054608,0.788094559,0.809317798,0.785905637,100,29
3,85,cell,MFG_1x16,4,6825,0,0,0.0021978,0.007619,9.0186,1.8464,0.13832,0.68103,1.0168,0.21377,0.0065934,0,0.1241,0.038388,0,0,0,0.0096703,0.12674,0.0061538,0.018901,0,0.17436,0.03956,0,0.06696,0.21729,0.27414,0.315788452,0.192795555,0,0,0.534788837,0.296952986,0,0,0,0,0,0.209588683,0,0,21,1
3,86,cell,MFG_1x16,4,11983,0,0,0.0015856,0.0064258,10.974,1.9091,0.11274,0.40499,0.78845,0.18643,0.037136,0,0.094384,0.025787,0,0,0,0.0090128,0.12852,0.0030877,0.018026,0,0.14337,0.034716,0,0.24276,0.017942,0.092548,0.434963843,0.348088577,0,0,0.399666685,0.410767286,0,0,0,0,0,0.187367773,0,0,31,5
3,87,cell,MFG_1x16,3,17252,0,0,0.0010434,0.0015071,1.4196,0.51994,0.10619,0.21,0.7951,0.20108,0.062775,0,0.10422,0.023244,0.0022606,0.0010434,0,0.012984,0.10086,0.0028403,0.021099,0,0.13129,0.041966,0,0.23249,0.01652,0.13569,0.516773112,0.505884279,0.165944599,0,0.309122118,0.42837582,0,0,0,0,0,0.160891425,0,0,51,9
3,88,cell,MFG_1x16,3,4598,0,0,0.00043497,0.00065246,0.66877,0.24424,0.17007,0.8221,1.2086,0.2886,0.33232,0,0.2003,0.072423,0.032188,0.024141,0,0.10461,0.15094,0.030448,0.031753,0.0060896,0.17203,0.050022,0.0043497,0.16572,0.014789,0.10026,0.915553321,0.884260827,0.52278356,0.184371796,0.57098131,0.878961587,0.48530858,0.259663639,0,0.276191691,0.3146033,0.384055199,0.24538582,0.295808074,95,23
3,89,cell,MFG_1x16,2,5852,0,0,0.00068353,0.00068353,0.52785,0.21429,0.19105,1.2059,1.7302,0.26008,0.022898,0,0.18524,0.071941,0.026828,0.020335,0.00085441,0.24163,0.18506,0.038619,0.024778,0,0.20181,0.050239,0.037936,0.19019,0.02324,0.11517,0.35535725,0.547780447,0.506877297,0.260053065,0.633956364,0.775884227,0.527196595,0.592690603,0.584574504,0.347428926,0.532353945,0.695361203,0.778246088,0.733995264,98,28
3,90,cell,MFG_1x16,1,4720,0,0,0.00042373,0.00042373,0.45,0.16419,0.1322,0.95869,1.4756,0.25339,0,0,0.17564,0.077754,0.0052966,0.011653,0,0.49258,0.17331,0.050212,0.020127,0,0.20572,0.039619,0.082627,0.064831,0.029449,0.11208,0.437982867,0.396158831,0.606144757,0,0.528189617,0.830305752,0.595306131,0.810958494,0,0.548594239,0.603603412,0.913081784,0.93726091,0.980050286,100,29
3,91,cell,MFG_1x16,1,2681,0,0,0.000373,0.002238,3.0578,0.62066,0.067139,0.55278,0.41664,0.116,0,0,0.075345,0.025364,0,0.089892,0,0.049235,0.061171,0,0.016412,0.002238,0.097725,0.026856,0,0,0.012682,0.056695,0,0,0,0,0.569598287,0,0,0.283240548,0,0.773789979,0.684291757,0.46963129,0,0,60,16
3,92,cell,MFG_1x16,3,10532,0,0,0.00037979,0.00056969,0.5,0.20101,0.098272,0.69161,0.76301,0.20974,0.063711,0,0.095423,0.025731,0,0,0,0.018515,0.077668,0,0.019559,0,0.086308,0.033612,0,0.3365,0.067414,0.15239,0.478423927,0.378393024,0,0,0.282283204,0.397666225,0,0,0,0,0,0.107962597,0,0,41,9
3,93,cell,MFG_1x16,3,7507,0,0,0.00053284,0.0011989,0.75929,0.2872,0.17597,1.3268,2.004,0.23392,0.06394,0,0.13481,0.059678,0.013054,0,0,0.02158,0.20594,0.022113,0.021713,0,0.16624,0.044492,0,0.25603,0.012788,0.098042,0.455097684,0.383641146,0,0,0.533410599,0.503229591,0.23450618,0,0,0,0,0.247279992,0,0,41,9
3,94,cell,MFG_1x16,4,16813,0,0,0.00077321,0.0022007,3.2009,0.90347,0.11753,0.15286,1.1613,0.28573,0.056028,0,0.11765,0.047701,0.00095164,0.0028549,0,0.019152,0.12925,0.012312,0.025992,0,0.16089,0.046868,0.0029739,0.54714,0.019568,0.076548,0.255374186,0.273072799,0.221998074,0,0.350726695,0.520106845,0,0,0,0,0,0.777498685,0.471866168,0.184613899,31,5
3,95,cell,MFG_1x16,4,9915,0,0,0.0010086,0.0044377,5.5768,1.2591,0.12486,0.49803,1.591,0.23863,0.013616,0,0.1179,0.042259,0,0,0,0.014019,0.14675,0.071205,0.026021,0,0.16208,0.042461,0,0.32133,0.013111,0.082804,0,0,0,0,0.379816326,0.357246416,0,0,0,0,0,0.216246535,0,0,11,1
3,96,cell,MFG_1x16,2,9579,0,0,0.00073077,0.0031319,3.5411,0.96638,0.12653,0.72795,1.4599,0.24261,0.081324,0,0.14229,0.068066,0.07078,0.011692,0,0.013258,0.22852,0.054912,0.026412,0.014615,0.29648,0.052928,0,0.3777,0.012423,0.075895,0.479446697,0.480052992,0.564778736,0.204843157,0.926236935,0.631991872,0,0,0,0,0.801904135,0.28241902,0,0,57,14
3,97,cell,MFG_1x16,4,9761,0,0,0.0015367,0.0056347,6.0861,1.4003,0.12745,0.49647,1.5155,0.26012,0.030427,0,0.15562,0.053376,0,0.0025612,0,0.016597,0.23194,0.0069665,0.029403,0.0010245,0.20664,0.051634,0.0010245,0.35867,0.078885,0.19783,0.325789266,0,0,0,0.417665607,0.422450725,0,0,0,0,0,0.315039967,0,0,21,1
3,98,cell,MFG_1x16,4,2549,0,0,0.00039231,0.0019616,1.2593,0.41663,0.076108,0.14319,0.54727,0.1377,0,0,0.099647,0.016477,0.0086308,0,0,0.0102,0.08317,0.0023539,0.017262,0,0.11534,0.036485,0,0.020008,0.011769,0.095332,0,0,0,0,0.64281317,0,0,0,0,0.293703246,0,0.192098702,0,0,1,1
3,99,cell,MFG_1x16,4,4693,0,0,0.00021308,0.0021308,2.3028,0.70637,0.09951,0.35628,1.6861,0.20349,0,0,0.18261,0.066056,0,0,0,0.015981,0.38185,0.040912,0.024718,0,0.33518,0.04837,0,0.083955,0.018964,0.11293,0.161249557,0,0,0,0.495447061,0,0,0,0,0,0,0.3622786,0,0,1,1
3,100,cell,MFG_1x16,4,5807,0,0,0.0012054,0.0013776,0.95884,0.3835,0.15378,0.8061,1.5027,0.2249,0.015671,0,0.15034,0.075943,0.0084381,0,0,0.013432,0.2528,0.057345,0.027553,0,0.26709,0.046496,0,0.27312,0.017737,0.12347,0.19958232,0,0,0,0.508677693,0.611009523,0,0,0,0,0,0.254754944,0,0,32,5
3,101,cell,MFG_1x16,3,4786,0,0,0.0014626,0.0018805,0.91371,0.33473,0.12787,0.75784,1.9726,0.25825,0.031968,0,0.18157,0.08295,0.010865,0,0,0.017342,0.40368,0.13435,0.036356,0,0.3972,0.048684,0,0.18951,0.023193,0.13163,0.408467697,0.334630996,0,0,0.508572513,0.633968527,0,0,0,0,0,0.296082077,0,0,41,9
3,102,cell,MFG_1x16,4,5518,0,0,0.0010874,0.0012686,1.2376,0.45016,0.14697,0.84487,1.7867,0.24085,0.00018123,0,0.16238,0.071221,0.0012686,0,0,0.017941,0.30228,0.10837,0.027546,0,0.28271,0.045487,0.0010874,0.15205,0.026278,0.15169,0,0,0,0,0.528448252,0.561662903,0,0,0,0,0,0.240399733,0,0,21,1
3,103,cell,MFG_1x16,4,3056,0,0,0.00065445,0.00032723,1.2513,0.4483,0.11551,0.35504,1.7693,0.22415,0,0,0.16459,0.090314,0,0,0,0.016034,0.43226,0.086715,0.024869,0,0.44306,0.049411,0.0042539,0.082788,0.019961,0.13449,0,0,0,0,0.524111583,0,0,0,0,0,0,0.324055636,0,0,1,1
3,104,cell,MFG_1x16,3,2968,0,0,0.00067385,0.0020216,0.92352,0.33625,0.14353,0.35243,1.7075,0.22102,0.0057278,0,0.16476,0.08221,0,0,0,0.014488,0.40735,0.096024,0.035377,0,0.40701,0.05155,0,0.17318,0.020889,0.13039,0.803305175,0.679040586,0.735841808,0,0.450418783,0.542200909,0,0,0,0,0,0.306679693,0,0,91,22
3,105,cell,MFG_1x16,3,16560,0,0,0.001087,0.0044686,4.6264,1.2345,0.11141,0.37742,0.83412,0.23684,0.093478,0.0041063,0.13327,0.040097,0.0016304,0.0082729,0,0.01407,0.18333,0.011051,0.025181,0.00018116,0.15839,0.04529,0,0.60386,0.017693,0.12699,0.506245024,0.428647516,0.434428987,0,0.327757839,0.494957671,0.226968989,0,0,0,0.230512573,0.206923603,0,0,61,17
3,106,cell,MFG_1x16,1,5331,0,0,0.0011255,0.0031889,2.5254,0.76627,0.12099,0.3988,1.2382,0.2236,0,0,0.14519,0.071844,0.0056275,0.09229,0,0.1163,0.29225,0.036203,0.029075,0,0.33052,0.044082,0.048021,0.074845,0.024198,0.12287,0.480191776,0,0.554932375,0.278591634,0.544010949,0.623652641,0.429321273,0.554169701,0,0.790228539,0.71011824,0.747597517,0.828359966,0.778215942,100,29
3,107,cell,MFG_1x16,4,8213,0,0,0.00048703,0.0012176,1.6271,0.60161,0.14367,0.14964,1.7909,0.22209,0,0,0.16182,0.065019,0,0,0,0.011932,0.37465,0.049799,0.026665,0.00048703,0.36601,0.051382,0,0.59954,0.014854,0.12334,0.41523722,0.500078115,0.417027644,0,0.431760925,0,0,0,0,0,0,0.303519496,0,0,33,5
3,108,cell,MFG_1x16,2,5845,0,0,0.0010265,0.0030796,2.2691,0.7225,0.13721,0.99076,1.4094,0.20821,0,0,0.13807,0.069119,0.010436,0,0,0.047733,0.21728,0.026518,0.023781,0.0025663,0.22823,0.04722,0.00051326,0.11463,0.017964,0.10145,0,0,0.359491017,0.299124256,0.632543875,0.530482252,0.180855034,0.286228274,0,0.578255682,0.422701066,0.28400609,0,0.25112354,59,15
3,109,cell,MFG_1x16,1,3251,0,0,0.0006152,0.0024608,1.9754,0.6115,0.13627,0.35497,0.51092,0.14826,0.012304,0,0.089511,0.033528,0.0036912,0.057213,0,0.031067,0.019379,0.0064596,0.017841,0,0.076284,0.041218,0,0.047678,0.019071,0.082744,0.330442621,0,0,0,0.550183362,0,0,0,0,1.008058146,0.653366893,0.416574794,0,0,60,16
3,110,cell,MFG_1x16,4,8160,0,0,0.0023284,0.010784,14.375,2.3652,0.12034,0.13333,0.43738,0.17475,0,0,0.069975,0.0095588,0,0,0,0.0090686,0.032966,0,0.018995,0,0.061765,0.030637,0,0.5489,0.0093137,0.09424,0,0,0,0,0.202543874,0,0,0,0,0,0,0.034407669,0,0,1,1
3,111,cell,MFG_1x16,3,6040,0,0,0.0019868,0.0062914,9.4036,1.6041,0.14454,0.85844,1.7414,0.27997,0.025993,0,0.15546,0.070364,0.005298,0.0048013,0,0.017881,0.23891,0.094536,0.030629,0.0031457,0.22384,0.045199,0,0.4351,0.015728,0.07947,0.418023135,0.384135282,0,0,0.504556063,0.807937752,0.190096555,0,0,0,0.214554563,0.243076423,0,0,51,9
3,113,cell,MFG_1x16,2,10894,0,0,0.00082614,0.00055076,0.73481,0.28741,0.10685,0.33982,0.91078,0.25399,0.072242,0.0017441,0.132,0.05682,0.086561,0.002662,0,0.014871,0.15118,0.028181,0.029925,0.022398,0.27538,0.055627,0,0.52644,1.4372,0.52717,0.39077411,0.299769375,0.655949248,0.274944319,0.998584759,0.561040142,0,0,0,0.092459446,0.934017576,0.206923603,0,0,57,14
3,114,cell,MFG_1x16,3,9499,0,0,0.001158,0.00084219,0.5069,0.18802,0.13243,0.67354,1.7605,0.2694,0.020213,0,0.18834,0.091062,0.033477,0.0031582,0,0.014844,0.46205,0.065902,0.035583,0.00010527,0.42731,0.054322,0,0.23445,0.018739,0.11612,0.885156347,0.92222328,0.869151056,0,0.613946,0.730350778,0,0,0,0.366935549,0.448860654,0.311866209,0,0,91,22
3,115,cell,MFG_1x16,3,4518,0,0,0.00088535,0.0042054,2.5848,0.82625,0.13944,1.1317,1.4509,0.23528,0.00066401,0,0.18393,0.080567,0.0039841,0,0,0.01815,0.22444,0.025011,0.02656,0,0.21602,0.050465,0,0.23285,0.021691,0.13125,0.178580966,0.423171213,0.124694805,0.139822298,0.560484538,0.792617483,0,0,0,0,0,0.326032386,0,0,41,9
3,116,cell,MFG_1x16,2,6925,0,0,0.00086643,0.0024549,2.4045,0.81155,0.14383,0.78397,1.7552,0.24058,0.029314,0.021372,0.19076,0.076968,0.0037545,0.0043321,0,0.015307,0.37617,0.045632,0.028159,0.0036101,0.35004,0.052996,0,0.47292,0.01704,0.1174,0.286857679,0.304566498,0.28858512,0.282687823,0.536051808,0.457314985,0,0,0,0,0.330745899,0.256656938,0,0,35,7
3,117,cell,MFG_1x16,1,2767,0,0,0.001807,0.003614,6.7037,1.1482,0.099386,0.31623,0.61185,0.1713,0,0,0.10372,0.052042,0.0097579,0.1301,0,0.18684,0.10625,0,0.018432,0,0.17564,0.033249,0.01807,0.012288,0.01807,0.080231,0.135020673,0,0,0,0.608700755,0,0.355649875,0.730624564,0,0.780867792,0.654427238,0.663791992,0.576423104,0.703967703,80,27
3,118,cell,MFG_1x16,2,8738,0,0,0.00091554,0.0011444,1.5166,0.55974,0.1474,0.9089,1.6908,0.30499,0.092584,0,0.19203,0.075074,0.016365,0.0048066,0,0.017166,0.30373,0.034676,0.033188,0.0011444,0.24617,0.053902,0.0027466,0.73713,0.017395,0.09659,0.344968379,0.462430529,0.490888136,0,0.497331131,0.854726449,0,0,0,0,0.533166636,0.208636366,0,0,55,11
3,119,cell,MFG_1x16,1,6763,0,0,0.001035,0.0014786,2.3309,0.67293,0.12376,0.3531,1.0092,0.19681,0.0048795,0,0.12835,0.059293,0.011238,0.10424,0,0.30549,0.23096,0.017152,0.029129,0,0.24368,0.050421,0.013603,0.067869,0.016265,0.081473,0.401870993,0.363962039,0.507637592,0.204259378,0.575828525,0.598623291,0.966163236,0.722227416,0,0.763281334,0.65185414,0.611067129,0,0,70,21
