pointID,vesselID,vesselSize,step,stepSize,Fe,Histone H3,SMA,Total Tau,MAP2,CD56,CD31,GlnSyn,Iba1,CollagenIV,Albumin,CD36,Endoglin_CD105,Amyloid A,VAMP2,GLUT1,vWF,MAG,VGLUT1,VGLUT2,Synaptophysin,PSD95,Fibrinogen,Gephyrin,CD44,GFAP,8OHG,HLA-DR,Ta,Au,CellType1,CellType2,CellType3,CellType4,Astrocytes2Ratio,Microglia2Ratio
1,13,5119,9,275,5.84,0,0,2.4618,0.24,0.59636,0.087273,2.3964,0.95273,0.10909,0,0,0,0,1.3709,0,0,0.12364,0.16,0.029091,1.1818,0.0072727,0,0,0,0.13091,1.0218,0.10909,0.45818,1.5673,0,0.14182,0,0,0.34182,0.23636
1,14,4391,9,297,28.758,0.26263,0,2.596,0.367,0.47811,0.10101,1.138,0.87542,0.17508,0.53199,0.17508,0.12121,0.043771,1.6532,0,0,0.16162,0.13468,0.026936,1.3367,0,0,0.11448,0.026936,0.14141,0.16162,0.03367,0.65993,1.5219,0,0.18855,0.57239,0,0.06734,0.24242
1,15,5102,9,268,0,0.32836,0,1.5075,0,0.3097,0,1.444,0,0,0,0,0,0,1.4179,0,0,0.022388,0.14925,0,1.1567,0,0,0,0,0.011194,0,0,0.48507,1.8731,0.22388,0,0,0,0.033582,0
1,16,5218,9,283,2.2615,0.23675,0.0070671,3.1908,0.053004,0.42403,0,2.3993,0,0.11307,0,0,0,0,1.4488,0.031802,0,0.028269,0.14134,0.014134,1.2226,0,0,0,0,0,0.04947,0,0.77739,2.1661,0.18728,0,0,0,0.33216,0
1,17,8304,9,336,6.2381,0.45238,0,2.3452,0.059524,0.375,0.0059524,2.0179,0.36905,0.071429,0,0,0,0,1.2262,0.0059524,0,0.13095,0.11905,0,0.66667,0,0,0,0,0.017857,0.5119,0.011905,0.6369,2.5536,0,0.1756,0,0,0.31845,0.12798
1,18,8119,9,385,1.8961,0,0,3.5584,0.0077922,0.76364,0.023377,2.0364,0.37403,0,0,0,0.0077922,0,1.6,0,0,0.085714,0.1039,0,1.2675,0,0,0,0,0.015584,0,0,2.2338,2.8597,0,0,0,0,0.088312,0.083117
1,19,10387,9,394,2.3046,0,0.017766,3.8274,0.17513,0.66751,0,2.4898,0.083756,0.07868,0.0050761,0.0050761,0,0,2.0533,0.0050761,0,0.048223,0.14467,0.058376,1.6168,0.01269,0,0.010152,0,0.010152,0.5533,0,0.45939,2.033,0,0,0,0,0.3401,0
1,20,43270,9,1370,2.8847,0.10146,0,2.927,0.034307,0.4708,0.010219,2.4255,0.088321,0.089781,0,0.0043796,0,0.0014599,1.6956,0,0.0014599,0.044526,0.11898,0.021168,1.1343,0,0,0,0.0087591,0.13066,0.46277,0.0014599,1.2956,2.5839,0.053285,0,0,0,0.27299,0.049635
1,21,22478,9,704,7.1747,0.86648,0.0085227,2.8807,0.068182,0.42898,0.03125,2.4688,0.63494,0.053977,0,0,0.017045,0,1.267,0,0,0.099432,0.13352,0.019886,1.0114,0,0,0,0,0.079545,0.67045,0.025568,0.65909,2.2756,0,0,0.32812,0,0.33097,0.26136
1,22,8330,9,362,3.4586,0,0.019337,2.9834,0.082873,0.52762,0,2.3232,0.43646,0.027624,0.14917,0,0,0,1.6298,0,0,0.10773,0.071823,0.055249,1.326,0.0055249,0,0,0.027624,0.074586,0.64088,0.044199,0.46961,2.1823,0,0,0,0,0.25414,0.17956
1,23,3834,9,148,0.7027,0.040541,0,2.7568,0,0.4527,0,1.3378,0,0,0,0,0,0,1.1824,0,0,0,0.10811,0,0.80405,0,0,0,0,0.060811,0,0,0.59459,1.5541,0,0,0,0,0,0
1,24,3562,9,151,4.6887,0.072848,0,3.3245,0,0.62252,0,1.6887,0.56291,0.02649,0,0,0,0,1.4768,0,0,0.05298,0.11921,0,1.6093,0,0,0,0,0.13907,0,0.072848,1.0596,2.7881,0,0,0,0.16556,0.15232,0.1457
1,1,35740,10,1373,2.1231,0,0,2.0095,0,0.42098,0,1.9978,0.014567,0.016752,0.01748,0,0,0,1.4086,0,0,0.02185,0.10706,0.00437,1.2178,0,0,0,0,0.05244,0.11945,0,4.1704,3.0612,0,0,0,0,0.22651,0.0058267
1,2,34460,10,1008,3.3631,0.1369,0,1.999,0.0099206,0.26687,0,2.3274,0.031746,0.036706,0,0,0.0039683,0,1.2798,0,0,0.080357,0.10516,0.0079365,0.92659,0.0029762,0,0.0049603,0,0.051587,0.14484,0,0.89385,1.9653,0.11905,0,0,0,0.3006,0.02381
1,3,5984,10,293,1.0239,0,0,1.5256,0.037543,0.19113,0,0.81911,0.17406,0,0,0,0,0,1.2218,0,0,0.054608,0.068259,0,0.74403,0,0,0,0,0.071672,0.54266,0.0068259,0.71331,1.8737,0,0,0,0,0.03413,0.078498
1,4,11020,10,480,0.86875,0,0,2.0729,0.010417,0.44375,0,1.8687,0,0.010417,0,0,0,0.041667,1.5875,0,0,0.03125,0.083333,0,1.3813,0.0041667,0,0,0,0.05625,0.16875,0,0.66667,1.9604,0,0,0,0,0.19792,0
1,5,53717,10,2213,2.3583,0.028016,0,2.671,0.087212,0.58473,0.0045188,2.4975,0.25124,0.04338,0,0,0,0,1.732,0,0.0018075,0.074559,0.14641,0.0085856,1.3019,0.0027113,0,0,0,0.17668,0.63986,0.039765,0.34794,1.31,0.0067781,0.040217,0.039765,0,0.32897,0.077723
1,6,30110,10,1033,1.4143,0.19071,0.10165,2.5741,0.060019,0.58277,0.027106,2.8093,0.082285,0.028074,0,0,0,0,1.637,0.0019361,0,0.092933,0.12391,0.03485,1.423,0.0038722,0,0,0.0038722,0.097773,0.43756,0.023233,0.12197,0.78219,0.15102,0,0,0,0.4424,0.062924
1,7,10667,10,480,0.95625,0.19167,0,2.2021,0.0125,0.48125,0,2.1229,0,0.16042,0,0,0,0,1.5313,0,0,0.033333,0.13333,0,1.2188,0,0,0.0041667,0,0.0125,0.44583,0.0041667,0.425,1.6875,0.1125,0,0,0,0.17917,0
1,8,6935,10,313,1.1534,0,0,2.6837,0,0.51757,0,1.7476,0.086262,0,0,0,0,0,1.4281,0,0,0,0.10224,0.0063898,1.1597,0,0,0,0,0.057508,0.23323,0,0.78594,2.2428,0,0,0,0,0.25879,0.047923
1,9,5398,10,276,0.14855,0,0,2.4094,0,0.43478,0,2.442,0,0,0,0,0,0,1.3986,0,0,0.0072464,0.13043,0,1.1449,0,0,0,0,0.050725,0.086957,0,0.87681,2.4058,0,0,0,0,0.34058,0
1,10,6382,10,304,2.3454,0,0,2.6612,0.0065789,0.52303,0,1.7829,0.13158,0,0,0,0,0,1.5559,0,0,0.11513,0.14474,0.0065789,1.3586,0,0,0.013158,0,0.088816,0.052632,0.026316,0.46711,2.1941,0,0,0,0,0.14803,0.14474
1,11,7151,10,346,6.0896,1.0491,0.020231,3.1156,0.22254,0.63006,0.086705,2.8006,0.6474,0.060694,0.2052,0.017341,0.023121,0,1.3526,0,0.014451,0.086705,0.13295,0.034682,1.3035,0.0057803,0,0,0,0.017341,0.55491,0.046243,0.68208,2.0607,0,0,0.27746,0,0.36127,0.1763
1,12,4657,10,276,0.8442,0.22826,0,3.471,0.16304,0.92754,0.01087,4.663,0.11232,0.076087,0,0,0,0,1.5109,0.021739,0,0.021739,0.1087,0.021739,1.1775,0,0,0,0,0.1087,0.57609,0.032609,0.21739,1.0435,0,0.24638,0,0,0.69928,0.072464
1,13,5119,10,279,5.3011,0.0071685,0,2.5448,0.30824,0.53763,0.028674,2.552,1.0251,0.15054,0,0,0,0,1.4086,0,0,0.14337,0.10753,0.028674,1.0036,0.0071685,0,0,0,0.10753,0.82437,0.13262,0.44086,1.7634,0,0.15412,0,0,0.35484,0.24014
1,14,4391,10,300,29.247,0.14667,0,2.5567,0.31,0.54,0.1,1.5,0.74667,0.13333,0.46667,0.23333,0.12667,0.043333,1.57,0,0,0.053333,0.14667,0.013333,1.15,0.0066667,0,0.12667,0.04,0.14,0.073333,0.02,0.59667,1.5133,0,0.20333,0.53667,0,0.07,0.23333
1,15,5102,10,272,0,0.33456,0,1.3934,0,0.27206,0,1.4522,0,0,0,0,0,0,1.511,0,0,0,0.16912,0,1.0515,0,0,0,0,0.033088,0,0,0.48529,1.8199,0.22059,0,0,0,0.036765,0
1,16,5218,10,287,2.5784,0.21603,0,3.0453,0.031359,0.27875,0,2.4111,0,0.14983,0,0,0,0,1.676,0,0,0.034843,0.11847,0.045296,1.4042,0,0,0,0,0,0.073171,0,0.80836,2.1603,0.18467,0,0,0,0.28571,0
1,17,8304,10,340,6.3235,0.42941,0,2.1324,0.11765,0.34706,0.017647,2.3853,0.51765,0.047059,0,0,0,0,1.1088,0.017647,0,0.064706,0.076471,0.0058824,0.78235,0,0,0,0,0.017647,0.45294,0.017647,0.62941,2.2588,0,0.19118,0,0,0.32647,0.12941
1,18,8119,10,389,1.9434,0.028278,0,3.3805,0.041131,0.68638,0.015424,2.2828,0.32391,0.0051414,0,0,0.023136,0,1.6015,0,0,0.10026,0.12596,0,1.329,0,0,0,0,0.0077121,0,0,2.1851,2.8612,0,0,0,0,0.089974,0.084833
1,19,10387,10,398,2.5804,0,0,4.0477,0.17085,0.61307,0.01005,2.5226,0.025126,0.072864,0.030151,0.01005,0,0,2.0704,0.015075,0,0.080402,0.15075,0.057789,1.6709,0.01005,0,0,0,0,0.33417,0,0.43719,2.1332,0,0,0,0,0.32412,0
1,20,43270,10,1371,2.8906,0.10066,0,2.9037,0.038658,0.46827,0.0087527,2.3982,0.097739,0.07221,0.0029176,0.0029176,0,0.0014588,1.7374,0,0.0014588,0.029176,0.1116,0.023341,1.2312,0.0043764,0,0,0.0014588,0.1488,0.39898,0.0029176,1.2801,2.5923,0.053246,0,0,0,0.26769,0.050328
1,21,22478,10,708,7.4223,0.93079,0.009887,2.8263,0.059322,0.46328,0.014124,2.4633,0.66102,0.053672,0,0,0.019774,0,1.3093,0,0,0.081921,0.09887,0.0028249,1.0155,0,0,0,0,0.11864,0.58757,0.019774,0.80508,2.2528,0,0,0.32768,0,0.32203,0.24859
1,22,8330,10,366,3.6448,0,0,2.959,0.1694,0.38798,0.0054645,2.5383,0.39617,0.032787,0.12022,0,0,0,1.6749,0,0,0.11749,0.13661,0.035519,1.4563,0.0054645,0,0,0.0054645,0.054645,0.69399,0.043716,0.63388,1.929,0,0,0.0081967,0,0.2623,0.18306
1,23,3834,10,150,0.38667,0.013333,0,2.7,0,0.53333,0,1.3467,0,0,0,0,0,0,1.1467,0,0,0,0.053333,0,0.89333,0,0,0,0,0.12,0,0,0.7,1.76,0,0,0,0,0,0
1,24,3562,10,153,3.8431,0.1634,0,3.3203,0,0.65359,0,1.7059,0.55556,0.013072,0,0,0,0,1.4967,0,0,0.091503,0.15686,0,1.4444,0,0,0,0,0.13072,0,0.065359,1.0327,2.9739,0,0,0,0.1634,0.13725,0.13725
1,1,35740,11,1369,2.0855,0,0,2.0657,0,0.43535,0,2.0606,0.017531,0.010226,0.028488,0,0,0,1.3682,0,0,0.021183,0.082542,0.0014609,1.1439,0.0014609,0,0,0,0.06355,0.13733,0,4.1264,3.1278,0,0,0,0,0.22425,0.0087655
1,2,34460,11,990,3.199,0.15354,0,2.0485,0,0.32525,0,2.403,0.036364,0.041414,0,0,0.0020202,0,1.1717,0,0,0.070707,0.1202,0.016162,1.0434,0.0030303,0,0,0,0.045455,0.12323,0,0.94747,2.2061,0.11414,0,0,0,0.29192,0.018182
1,3,5984,11,297,0.43098,0,0,1.4007,0,0.21212,0,0.86195,0.12458,0,0,0,0,0,1.2357,0,0,0.043771,0.074074,0,0.74747,0,0,0,0,0.040404,0.60269,0.020202,0.74747,1.8889,0,0,0,0,0.026936,0.060606
1,4,11020,11,483,1.06,0,0,2.0973,0.010352,0.36025,0,1.9068,0,0.026915,0,0,0,0.05383,1.6294,0,0,0.062112,0.091097,0,1.3665,0.039337,0,0,0.010352,0.10352,0.11594,0,0.54658,1.8882,0,0,0,0,0.19669,0
1,5,53717,11,2216,2.5754,0.045578,0,2.7166,0.073556,0.54783,0.01444,2.4111,0.28114,0.038809,0.0031588,0,0,0.00090253,1.7482,0,0.0027076,0.083935,0.13538,0.012184,1.3565,0.00090253,0,0,0,0.18005,0.73782,0.024368,0.36778,1.2992,0.0036101,0.037455,0.044675,0,0.33303,0.088448
1,6,30110,11,1035,1.1932,0.15845,0.11111,2.6618,0.054106,0.52754,0.010628,2.6937,0.1401,0.031884,0,0,0,0,1.6773,0,0,0.076329,0.10145,0.047343,1.3643,0.0019324,0,0,0.0038647,0.10531,0.5314,0.02029,0.1314,0.74879,0.14106,0,0,0,0.43671,0.072464
1,7,10667,11,484,1.0145,0.16942,0,2.062,0.014463,0.44215,0,2.1178,0,0.10124,0.010331,0,0,0,1.5021,0,0,0.045455,0.082645,0,1.436,0,0,0,0,0.0082645,0.44215,0,0.47934,1.7541,0.1095,0,0,0,0.16529,0
1,8,6935,11,317,1.4763,0,0,2.6372,0,0.44164,0,1.7666,0.056782,0,0,0,0,0,1.6151,0,0,0.012618,0.088328,0.018927,1.0379,0,0,0,0,0.018927,0.18927,0,0.77287,2.1041,0,0,0,0,0.24921,0.044164
1,9,5398,11,280,0.16429,0,0,2.3964,0,0.20714,0,2.3286,0,0,0,0,0,0,1.5643,0,0,0.028571,0.082143,0,1.0857,0,0,0,0,0.042857,0.028571,0,0.9,1.975,0,0,0,0,0.34286,0
1,10,6382,11,308,2.539,0,0,2.6981,0.0064935,0.60065,0,2.039,0.15909,0,0,0,0,0,1.6656,0,0,0.10714,0.13312,0,1.3344,0,0,0.0064935,0,0.14286,0.055195,0.055195,0.76948,2.1558,0,0,0,0,0.13961,0.14286
1,11,7151,11,350,5.6257,0.89143,0.028571,3.0514,0.2,0.56857,0.077143,2.8314,0.73429,0.094286,0.15429,0.011429,0.022857,0,1.24,0,0.0057143,0.091429,0.14857,0.045714,1.1686,0.011429,0,0,0,0,0.56571,0.08,0.69714,2.0943,0,0,0.26571,0,0.36286,0.16571
1,12,4657,11,280,0.95,0.29286,0,4.0143,0.096429,1.1,0.021429,4.1643,0.071429,0.085714,0,0,0,0,1.8429,0.032143,0,0.096429,0.10714,0,1.2107,0,0,0,0,0.096429,0.33214,0.032143,0.19286,1.3929,0,0.25357,0,0,0.70357,0.067857
1,13,5119,11,283,4.6855,0.056537,0,2.7279,0.22261,0.5159,0.056537,2.417,0.90459,0.16961,0,0,0,0,1.2297,0,0,0.19081,0.12014,0.028269,0.99647,0.028269,0,0,0,0.14841,0.61131,0.077739,0.48763,1.8763,0,0.16608,0,0,0.36749,0.24382
1,14,4391,11,302,28.434,0.18543,0,2.8609,0.34106,0.58278,0.11921,1.2285,0.66887,0.16556,0.45033,0.19205,0.11921,0.013245,1.7517,0,0,0.11258,0.19868,0.019868,1.3278,0.0066225,0,0.11258,0.039735,0.10596,0.059603,0.019868,0.65563,1.3245,0,0.21854,0.52318,0,0.069536,0.21854
1,15,5102,11,276,0.38043,0.24275,0,1.5761,0,0.47826,0,1.3225,0,0,0,0,0,0,1.4674,0,0,0,0.11232,0,1.0761,0,0,0,0,0,0,0,0.38768,1.8841,0.22101,0,0,0,0.036232,0
1,16,5218,11,291,2.9416,0.18557,0,2.945,0.020619,0.48797,0,2.3918,0,0.19588,0,0.0068729,0,0,1.5533,0,0,0.054983,0.075601,0,1.4467,0,0,0,0,0,0.09622,0,1.0069,2.3643,0.18213,0,0,0,0.23024,0
1,17,8304,11,344,6.4884,0.51744,0,2.0988,0.1657,0.44186,0.023256,2.2703,0.37209,0.075581,0,0,0,0,1.0058,0.017442,0,0.075581,0.087209,0,0.68895,0,0,0,0,0.037791,0.51453,0.005814,0.61047,2.2907,0,0.20058,0,0,0.33721,0.12791
1,18,8119,11,393,2.4707,0.02799,0,3.8524,0.05598,0.73282,0.015267,2.1043,0.3257,0.010178,0,0,0.0076336,0,1.6718,0,0,0.091603,0.094148,0,1.229,0,0,0,0,0.022901,0,0,2.0407,2.9313,0,0,0,0,0.089059,0.083969
1,19,10387,11,402,2.5149,0,0,3.6592,0.14677,0.77612,0.017413,2.4577,0.10945,0.047264,0.0049751,0.0049751,0,0,2,0.0099502,0,0.077114,0.1194,0.044776,1.7861,0.0049751,0,0,0,0,0.36567,0,0.43532,2.0274,0,0,0,0,0.29851,0
1,20,43270,11,1373,2.5259,0.11071,0.0014567,2.8572,0.040787,0.50328,0.011653,2.2658,0.084487,0.072833,0.0029133,0.010925,0,0.00437,1.7589,0,0.0014567,0.053168,0.11945,0.01748,1.3146,0.0029133,0,0,0.0029133,0.16023,0.46103,0.013838,1.2688,2.5339,0.053168,0,0,0,0.26584,0.050255
1,21,22478,11,712,7.1039,0.88483,0.008427,3.052,0.030899,0.37921,0.053371,2.5899,0.71208,0.061798,0,0,0.02809,0,1.3385,0,0,0.087079,0.098315,0.005618,0.98876,0,0,0,0,0.098315,0.63624,0.008427,0.75983,2.2949,0,0,0.32584,0,0.31601,0.24719
1,22,8330,11,370,4.2703,0,0.027027,3.0892,0.16757,0.58649,0.0054054,2.5378,0.51892,0.086486,0.11892,0,0,0,1.6568,0,0,0.097297,0.14054,0.037838,1.1838,0.037838,0,0,0.021622,0.059459,0.71622,0.064865,0.54865,1.8568,0,0,0.021622,0,0.25946,0.18649
1,23,3834,11,152,0.98026,0.052632,0,2.7237,0,0.69079,0,1.5395,0,0,0,0,0,0,1.2961,0,0,0,0.092105,0,1.2961,0,0,0,0,0.21711,0,0,0.92763,1.8355,0,0,0,0,0,0
1,24,3562,11,155,3.9161,0.12258,0,2.8774,0,0.56774,0,1.3806,0.49032,0.025806,0,0,0,0,1.5226,0,0,0.11613,0.14194,0,1.4,0,0,0,0,0.29032,0,0,1.1032,2.7935,0,0,0,0.16129,0.10968,0.12903
1,1,35740,12,1366,2.1903,0,0,2.1449,0,0.45974,0,2.0051,0.016105,0.010249,0.019034,0,0,0,1.3675,0,0,0.021962,0.087116,0.0029283,1.2914,0.0014641,0,0,0,0.057101,0.12225,0,4.3836,3.1127,0,0,0,0,0.21889,0.011713
1,2,34460,12,974,2.8142,0.1191,0,2.077,0,0.3152,0,2.0821,0.014374,0.032854,0.0020534,0,0.0041068,0,1.1263,0,0,0.064682,0.082136,0,0.8963,0,0,0.0061602,0,0.035934,0.11602,0,0.96407,2.0226,0.10883,0,0,0,0.28131,0.0154
1,3,5984,12,301,0.58804,0,0,1.1794,0,0.17608,0,0.77741,0.10963,0,0,0,0,0,1.1661,0,0,0.079734,0.086379,0,0.59801,0,0,0,0,0.099668,0.57475,0,0.81063,2.0332,0,0,0,0,0.023256,0.046512
1,4,11020,12,487,0.72485,0,0,1.9117,0.01848,0.49076,0,1.8624,0,0.020534,0,0,0,0.084189,1.5667,0,0,0.067762,0.10267,0,1.2567,0.026694,0,0,0,0.080082,0.096509,0,0.58932,1.885,0,0,0,0,0.1848,0
1,5,53717,12,2220,2.5617,0.04009,0,2.6387,0.061261,0.5491,0.0099099,2.345,0.29324,0.033784,0.0045045,0,0,0,1.7189,0,0.0009009,0.081982,0.11532,0.015315,1.3405,0,0,0,0,0.18468,0.73243,0.018468,0.35315,1.3793,0,0.027928,0.048198,0,0.33153,0.093243
1,6,30110,12,1037,1.6413,0.17068,0.13693,2.703,0.089682,0.57473,0.027001,2.8746,0.17551,0.030858,0,0,0,0,1.7715,0,0,0.090646,0.14561,0.032787,1.3713,0.0086789,0,0,0.0019286,0.11958,0.59499,0.039537,0.14272,0.77435,0.13983,0,0,0,0.42623,0.07136
1,7,10667,12,488,1.1865,0.096311,0,2.166,0.014344,0.40779,0,2.166,0,0.088115,0.014344,0,0,0,1.4713,0,0,0.05123,0.14549,0,1.4016,0,0,0,0,0.0040984,0.39549,0,0.3832,1.7172,0.10861,0,0,0,0.16189,0
1,8,6935,12,321,1.4299,0,0,2.4112,0,0.49221,0,1.947,0.037383,0,0,0,0,0,1.514,0,0,0.0062305,0.11838,0.018692,1.1184,0,0,0,0,0.031153,0.15576,0,0.69159,2.2586,0,0,0,0,0.23364,0.040498
1,9,5398,12,284,0.61972,0,0,2.3521,0,0.34507,0,2.1338,0,0,0,0,0,0,1.4296,0,0,0.035211,0.084507,0,1.1549,0,0,0,0,0.03169,0.045775,0,0.75,2.2394,0,0,0,0,0.34507,0
1,10,6382,12,312,2.9615,0,0,2.6378,0,0.53526,0,1.7756,0.25321,0,0,0,0,0,1.6538,0,0,0.16987,0.14103,0,1.2244,0,0,0.012821,0,0.051282,0.086538,0.022436,0.70192,1.9712,0,0,0,0,0.12179,0.15064
1,11,7151,12,354,6.0791,1.0565,0,3.0932,0.24011,0.54802,0.045198,2.6469,0.85028,0.042373,0.19492,0.016949,0.0056497,0,1.3955,0,0.0056497,0.090395,0.17514,0.022599,1.1921,0.0056497,0,0,0.0056497,0,0.61017,0.067797,0.60169,2.0282,0,0,0.26554,0,0.35876,0.16667
1,12,4657,12,284,1.5282,0.32042,0,3.6197,0.13732,0.91549,0.021127,3.9401,0.091549,0.15845,0,0,0,0,1.8345,0,0,0.1162,0.15493,0.03169,1.3169,0,0,0,0,0.06338,0.51408,0.052817,0.13732,1.1761,0,0.24648,0,0,0.70775,0.066901
1,13,5119,12,287,5.7875,0.027875,0.020906,2.6516,0.15679,0.60627,0.04878,2.2648,1.0035,0.1324,0,0,0,0,1.3763,0,0,0.12544,0.13937,0.055749,1.0244,0,0,0,0,0.19164,0.68293,0.097561,0.48084,1.7979,0,0.17422,0,0,0.37631,0.24739
1,14,4391,12,305,27.731,0.18361,0,2.9541,0.41967,0.56393,0.1377,1.3934,0.60984,0.20328,0.5377,0.20328,0.085246,0.032787,1.6918,0,0,0.15082,0.17705,0.02623,1.1639,0.02623,0,0.12459,0.039344,0.19016,0.052459,0.0065574,0.6623,1.659,0,0.21967,0.51475,0,0.068852,0.21639
1,15,5102,12,280,0.16429,0.33214,0,1.4179,0,0.54643,0,1.1679,0,0,0,0,0,0,1.3179,0,0,0,0.125,0,1.175,0,0,0,0,0,0,0,0.31429,2.0893,0.21429,0,0,0,0.032143,0
1,16,5218,12,295,2.8949,0.1661,0.033898,3.0542,0.064407,0.48814,0,2.1017,0,0.12881,0,0.0067797,0,0,1.6983,0,0,0.061017,0.094915,0.0067797,1.3424,0,0,0,0,0,0.12203,0,0.90847,2.2814,0.17966,0,0,0,0.21356,0
1,17,8304,12,348,5.0833,0.60345,0,2.2787,0.1408,0.41954,0.037356,2.3937,0.42241,0.068966,0,0,0,0,1.3649,0.011494,0,0.051724,0.1092,0,0.90805,0,0,0,0,0.022989,0.54023,0.022989,0.72989,2.1466,0,0.22126,0,0,0.34195,0.13218
1,18,8119,12,397,1.9521,0.020151,0,3.6599,0.11587,0.57935,0.02267,2.2872,0.4005,0.012594,0,0.015113,0.020151,0,1.6927,0,0,0.035264,0.1864,0,1.398,0,0,0,0,0.015113,0,0,1.7204,2.7028,0,0,0,0,0.073048,0.080605
1,19,10387,12,406,2.3892,0,0,4.0172,0.12562,0.60837,0,2.2414,0.10591,0.034483,0.029557,0.0049261,0,0,2.0468,0,0,0.091133,0.10837,0.024631,1.5591,0,0,0,0,0,0.27833,0,0.46059,1.9581,0,0,0,0,0.28079,0
1,20,43270,12,1374,2.682,0.10408,0.0050946,2.9876,0.034934,0.53348,0.014556,2.3967,0.088064,0.074236,0.012373,0.0080058,0,0.0043668,1.7613,0,0,0.061135,0.11718,0.028384,1.2882,0.0029112,0,0,0.0080058,0.12955,0.60189,0.011645,1.2504,2.524,0.05313,0,0,0,0.26274,0.051674
1,21,22478,12,716,6.4818,0.82961,0.03352,2.9427,0.072626,0.40503,0.026536,2.5894,0.71089,0.027933,0,0,0.0083799,0,1.2472,0,0,0.078212,0.086592,0.0055866,1.0405,0.0027933,0,0,0,0.097765,0.64525,0.030726,0.71229,2.1271,0,0,0.32402,0,0.30866,0.25
1,22,8330,12,374,3.9305,0,0,2.9866,0.19251,0.58289,0.02139,2.4947,0.60695,0.064171,0.1738,0,0,0,1.754,0,0,0.14973,0.10695,0.048128,1.3209,0.024064,0,0,0.02139,0.10963,0.78075,0.037433,0.54278,2.2193,0,0,0.037433,0,0.25936,0.18984
1,23,3834,12,154,0.88961,0.012987,0,2.8052,0,0.3961,0,1.3701,0,0,0,0,0,0,1.3442,0,0,0,0.18182,0,0.94156,0,0,0,0,0.2987,0,0,0.77273,1.5909,0,0,0,0,0,0
1,24,3562,12,157,4.293,0.27389,0,2.949,0,0.40764,0,1.4841,0.61146,0.038217,0,0,0,0,1.8153,0,0,0.20382,0.2293,0,1.1465,0,0,0,0,0.21656,0,0.082803,0.98726,2.7898,0,0,0,0.15924,0.063694,0.12739
1,1,35740,13,1367,2.2465,0,0,2.0746,0,0.45135,0,1.9846,0.010241,0.010241,0.014631,0,0,0,1.4287,0,0,0.021946,0.098756,0.010973,1.2363,0,0,0,0,0.04316,0.1346,0,4.4689,3.1675,0,0,0,0,0.21507,0.013168
1,2,34460,13,966,2.4286,0.11077,0,2.0445,0,0.43582,0,2.1014,0.011387,0.037267,0.0082816,0,0,0,1.1812,0,0,0.094203,0.093168,0.010352,1.0507,0.0031056,0,0,0,0.026915,0.14596,0,0.85714,2.0424,0.094203,0,0,0,0.27019,0.0082816
1,3,5984,13,305,0.45246,0.0065574,0,1.3475,0,0.14426,0,0.74098,0.1377,0,0,0.0065574,0,0,1.1377,0,0,0.052459,0.091803,0,0.76721,0,0,0,0,0.02623,0.54098,0,0.85574,2.0918,0,0,0,0,0.019672,0.04918
1,4,11020,13,490,0.44898,0,0,1.9939,0.016327,0.39592,0,1.851,0,0.018367,0,0,0,0.022449,1.6367,0,0,0.093878,0.091837,0,1.3041,0.012245,0,0,0,0.14082,0.077551,0,0.54082,2.0184,0,0,0,0,0.15918,0
1,5,53717,13,2224,2.4879,0.026978,0,2.656,0.063399,0.58678,0.013489,2.3246,0.28957,0.038219,0,0,0,0,1.6533,0.0022482,0.0031475,0.082284,0.13264,0.01214,1.3224,0.00089928,0,0,0,0.18525,0.76349,0.031025,0.32779,1.3354,0,0.026978,0.05036,0,0.32014,0.10656
1,6,30110,13,1039,1.4687,0.12993,0.18479,2.7064,0.065448,0.6256,0.012512,2.7305,0.17132,0.020212,0,0,0,0,1.8345,0,0,0.10298,0.10395,0.029836,1.4293,0.0057748,0,0,0.0038499,0.13571,0.61116,0.028874,0.10587,0.75746,0.13474,0,0,0,0.42252,0.073147
1,7,10667,13,492,0.99797,0.01626,0,2.0224,0.010163,0.45528,0,1.9593,0.014228,0.073171,0.046748,0,0,0,1.5224,0,0,0.03252,0.12602,0,1.3598,0,0,0,0,0.020325,0.50203,0,0.46545,1.7703,0.10772,0,0,0,0.15244,0
1,8,6935,13,325,1.4923,0,0,2.4308,0,0.49846,0,1.9262,0.036923,0,0,0,0,0,1.5508,0,0,0.018462,0.11077,0.012308,1.2769,0,0,0,0,0.061538,0.16308,0,0.72615,2.1385,0,0,0,0,0.24308,0.04
1,9,5398,13,288,0.097222,0,0,2.5208,0,0.34028,0,2.1806,0,0,0,0,0,0,1.5486,0,0,0.017361,0.090278,0,1.0833,0,0,0,0,0.052083,0.0625,0,0.90972,2.0556,0,0,0,0,0.34028,0
1,10,6382,13,316,2.5475,0,0,2.7152,0.0063291,0.48101,0,2.0316,0.25,0,0,0,0,0,1.6361,0,0,0.11076,0.10759,0,1.0981,0,0,0,0,0.10443,0.022152,0.012658,0.48101,2.2342,0,0,0,0,0.11076,0.1519
1,11,7151,13,358,5.852,0.98324,0,3.1648,0.25978,0.44134,0.041899,2.7458,0.70391,0.075419,0.18156,0.0055866,0.055866,0,1.2486,0,0.0055866,0.078212,0.14525,0.044693,1.1117,0.0055866,0,0,0,0.0055866,0.65642,0.055866,0.55866,1.9413,0,0,0.26536,0,0.35475,0.1648
