point_id,obj_id,obj_size,C,Na,P,S,K,Ca,Fe,Histone H3,SMA,Total Tau,MAP2,Cathepsin D,Podoplanin,CD56,CD31,SV2A,GlnSyn,Iba1,HSP60,CollagenIV,Ki-67,Albumin,CD36,Endoglin_CD105,Amyloid A,VAMP2,GLUT1,vWF,MAG,VGLUT1,VGLUT2,Synaptophysin,CD45,PSD95,Fibrinogen,Gephyrin,CD44,GFAP,8OHG,HLA-DR,Ta,Au,Microglia2
1,1023,124,0,0,0.0080645,0,1.3145,0.42742,0.040323,0,0,0.31452,0.1129,0,0,1.5887,0,0.056452,0.056452,0.24194,0,0,0,0,0,0,0,0.25,0.024194,0,0,0.016129,0.040323,0.12097,0.096774,0,0.080645,0,0,0,0,0,0.47581,0.17742,0.24194
1,1024,238,0,0,0.0084034,0.0042017,1.1134,0.58824,0.26471,0.23109,0,0.058824,0.0042017,0,0,0.43697,0,0.012605,0,0.20588,0,0,0,0,0,0,0,0.058824,0,0,0.012605,0.02521,0.012605,0.046218,0.033613,0,0,0,0.0084034,0.012605,0.021008,0,0.0042017,0.016807,0.20588
1,1025,269,0,0,0.0074349,0.0074349,0.56506,0.23792,0.11152,0,0,0.074349,0,0,0,0.53532,0,0.037175,0,0.26766,0,0,0,0,0,0,0,0.052045,0,0,0,0,0.01487,0.070632,0.026022,0,0,0,0,0,0,0,0.011152,0.018587,0.26766
1,1026,160,0,0,0.00625,0,0.8,0.34375,0.5125,0,0,0.05,0,0,0,0.3375,0,0.05625,0,0.21875,0,0,0,0,0,0,0,0.0375,0,0,0,0.01875,0,0.025,0.05,0,0,0,0.00625,0,0,0,0,0,0.21875
1,1027,35,0,0,0,0.028571,1.4857,0.25714,0,0,0,0.22857,0.085714,0,0,0.68571,0,0.028571,0.085714,0,0,0,0,0,0,0,0.31429,0.17143,0,0,0.028571,0,0,0.11429,0.028571,0.057143,0,0,0,0.028571,0,0.22857,0,0,0.22857
1,1028,102,0,0,0,0,0.44118,0.33333,0,0,0,0.058824,0,0,0,0.48039,0,0.029412,0,0.22549,0,0,0,0,0,0,0,0.088235,0,0,0,0.019608,0.0098039,0.019608,0.029412,0,0,0,0,0.0098039,0,0,0,0.0098039,0.22549
1,1029,282,0,0,0.010638,0.0035461,1.3404,0.32624,0.099291,0,0,0.38298,0.014184,0,0,1.656,0,0.08156,0.031915,0.28369,0,0,0,0,0,0,0,0.25532,0.085106,0,0.078014,0.031915,0.0070922,0.12057,0.067376,0.014184,0.074468,0,0.010638,0,0,0.074468,0.021277,0.031915,0.35816
1,1030,13,0,0,0,0,1.0769,0.53846,0,0,0,0,0,0,0,0.53846,0,0,0,0.38462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38462
1,1031,95,0,0,0,0,1.2842,0.38947,0,0,0,0.084211,0,0,0,0.42105,0,0.052632,0,0.22105,0,0,0,0,0,0,0,0.021053,0,0,0.010526,0,0,0.063158,0.031579,0,0,0,0,0,0,0,0.021053,0.021053,0.22105
1,1032,1187,0,0,0.0058972,0.0042123,1.0017,0.28138,0.021904,0,0,0.078349,0.034541,0,0,0.53833,0,0.020219,0.020219,0.28559,0,0.0092671,0,0,0,0,0,0.066554,0.036226,0,0.012637,0.019377,0.0058972,0.029486,0.04465,0,0.0058972,0,0.011794,0.0050548,0,0.064869,0.0092671,0.022746,0.35046
